name;Ca;dCa;Co;dCo;Cu;dCu;Fe;dFe;Ni;dNi;Описание;is_solid;id;tags;status_id;is_solution;last_normalized;sample_mass;Sc;dSc;repeat_number;method_number;created_at;priority;series_base;is_series;V (ml);Плотность;Масса твердого (g);pH;Eh;Масса навески (g);Объем р-ра H2SO4 (ml);Масса железных окатышей (g);Масса Ca(OH)2 (g);Масса CaCO3 (g);merge_date;Al;Mg;dZn;merged_from;dMg;dCd;Pb;dSi;Zn;dS;dMn;Si;Mn;dPb;Cd;S;dAl;масса;общая;last_mass_volume_update;mass_volume_source;Разбавление;Ru;mIr;mAl;K;Ag;mSc;mCu;Ir;mPt;mAu;mCl;mFe;Os;mRh;Cl;mCa;Rh;Pd;mNi;mCd;mRu;Масса навески (mg);mK;Mo;mZn;V_aliq (l);last_mass_recalculation;mCo;mMn;Au;mPb;mMo;mOs;mS;mPd;mAg;Pt;mSi;mMg;mEh;C;dC;mC;mass_solid_copied_from_C;last_copy_check;skip_reason;mass_source_for_solid;mass_volume_copy_skipped;Масса;Hg;mHg;Массовая доля CaCO3;Массовая доля Ca(OH)2;Объем суспензии CaCO3;Объем суспензии Ca(OH)2;volume_calculation_note;mass_calculation_note
T2-L5C1;0;0;0;0;0;0;0;0;0;0;0;0;330;[];3;0;2026-02-02T14:36:41.018680;267.5832;0;0;1;5;0;0;T2-5C1;1;196.62;1.3609;106.4448;null;null;47.1;47.1;null;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;2026-02-06T10:07:06.433124;0;0;0;0;0;0;0;0;0;0;0;0;47.9963;0;0;0;0;0;0;0;0;0;0;0;0;null;0;null;0;0
T2-L5A1;112.742;0.1202;1.362;0.6485;7.23;0.2546;8020;2208.9421;38.492;0.2631;0;0;331;[];3;0;2026-01-26T16:26:07.625065;267.5832;0.9145;0.0157;1;5;0;0;T2-5C1;1;196.62;1.3609;106.4448;0;0;0;0;0;0;0;ЛОЖЬ;205.8;0;0;ЛОЖЬ;0;0;0.2788;0;1.28;0;0;0;7.425;0;0.0055;12040;0;0;0;2026-02-03T10:05:45.923912;T2-L5C1;10;0.0118;0.0041;404.644;13.456;0.0181;1.7981;14.2156;0.0021;0.0002;0;2280.792;15768.924;0.0011;0.0041;1160;221.6733;0.0021;0.0018;75.683;0.0108;0.0232;0;26.4572;0.0545;2.5167;0.05;2026-02-06T10:07:06.433151;2.678;14.599;0;0.5482;0.1072;0.0022;23673.048;0.0035;0.0356;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;149.52 + 47.1 H2SO4;0
T2-L5B1;92.546;0.8061;0.058;0.0282;0.684;0.0074;183;107.5231;1.302;0.02;0;0;332;[];3;0;2026-01-26T16:26:07.625068;23.5494;1.0024;0.0076;1;5;0;0;T2-5C1;1;196.62;0.1198;-259.6059;0;0;0.1127;0;0;0;0;ЛОЖЬ;14.41;0;0;ЛОЖЬ;0;0;0.0652;0;0.07;0;0;0;0.4096;0;0.0005;430;0;0;0;2026-02-03T10:05:45.923915;T2-L5C1;0;0.0004;0.001;150.5532;3.555;0.0016;10.4729;7.1463;0.0001;0.0084;0.001;318763.1739;1911.9522;0.0001;0.0219;30510;966.9045;0.0021;0.0041;13.6031;0.0052;0.0042;112.7;37.142;0.0023;0.7313;0.05;2026-02-06T10:07:06.433178;0.606;4.2794;0.0001;0.6812;0.024;0.001;4492.5652;0.0428;0.0167;0.0008;0;0;0;0;0;0;1;0;0;Масса образца (g) из пробы C;0;0;0;0;0;0;0;0;0;1/2 от T2-5B1
T2-L5P5C1;0;0;0;0;0;0;0;0;0;0;0;0;333;[];3;0;2026-02-02T14:36:41.018699;null;0;0;1;5;0;0;T2-5C1;1;null;1.1948;129.18;null;null;0;null;6;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;165;0;0
T2-L5P5A1;122.83;0.297;1.122;0.3489;0.076;0.0127;5720;1979.7341;19.668;0.1197;0;0;334;[];3;0;2026-01-26T16:26:07.625092;null;0.9029;0.0091;1;5;0;0;T2-5C1;1;355.02;1.1948;129.18;0;0;0;0;0;0;0;ЛОЖЬ;25.21;0;0;ЛОЖЬ;0;0;0.0206;0;1.068;0;0;0;7.067;0;0.0098;7160;0;0;0;2026-02-03T10:05:45.923919;T2-L5P5C1;10;0.0002;0;89.5005;0.078;0.0002;3.2055;0.2698;0;0;0.0014;27194.532;20307.144;0;0.0004;7660;436.0711;0.0001;0.0001;69.8253;0.0348;0.0007;0;0.2769;0.0082;3.7916;0.05;2026-02-06T10:07:06.433207;3.9833;25.0893;0.0004;0.0731;0.0291;0;25419.432;0.0004;0.0007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;196.62 + 158.40 (жидкая фаза суспензии);0
T2-L5P5B1;252.25;7.6368;0.026;0.0149;0.287;0.0059;199;125.8239;0.903;0.0024;0;0;335;[];3;0;2026-01-26T16:26:07.625096;121.4214;1.0333;0.005;1;5;0;0;T2-5C1;1;null;0.2923;-469.23;0;0;0.1031;0;0;0;0;ЛОЖЬ;6.639;0;0;ЛОЖЬ;0;0;0.0086;0;0.161;0;0;0;0.1535;0;0.0007;260;0;0;0;2026-02-03T10:05:45.923923;T2-L5P5C1;0;0.0002;0;390.9392;1.201;0.0009;60.8461;16.9001;0;0.0059;0;183722.0019;11718.1661;0;0.0177;3120;14853.8061;0.0003;0.0003;53.1734;0.0412;0.0118;103.1;70.7212;0.0012;9.4805;0.05;2026-02-06T10:07:06.433233;1.531;9.0389;0;0.5064;0.0707;0;15310.1668;0.0177;0.053;0.0001;0;0;0;0;0;0;1;0;0;Масса образца (g) из пробы C;0;0;0;0;0;0;0;0;0;23.549399999999984 + 2.32*(165.0мл*1.2г/мл*0.2) + 6.0
T2-L5P5F5C1;0;0;0;0;0;0;0;0;0;0;0;0;336;[];3;0;2026-02-02T14:36:41.018703;500;0;0;1;5;0;0;T2-5C1;1;null;1.2095;46.995;2.76;310;0;null;null;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;0;null;0;0
T2-L5P5F5A1;79.11;0.3606;0.55;0.2853;0.668;0.0563;2676;1597.5282;13.886;0.1721;0;0;337;[];3;0;2026-01-26T16:26:07.625101;500;0.9801;0.0193;1;5;0;0;T2-5C1;1;355.02;1.4084;217.47;0;0;0;0;0;0;0;ЛОЖЬ;34.36;0;0;ЛОЖЬ;0;0;0.0015;0;0.548;0;0;0;3.2894;0;0.003;1760;0;0;0;2026-02-03T10:05:45.923927;T2-L5P5F5C1;10;0.0001;0;121.9849;0.452;0.0002;3.4796;2.3715;0;0;0;198740.196;9500.3352;0;0;55980;280.8563;0;0;49.2981;0.0107;0.0004;0;1.6047;0.0041;1.9455;0.05;2026-02-06T10:07:06.433270;1.9526;11.678;0;0.0053;0.0146;0;6248.352;0;0.0007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Скопирован из T2-L5P5A1;0
T2-L5P5F5B1;421.98;7.7075;0.023;0.0139;0.103;0.0064;290;138.5318;0.568;0.0181;0;0;338;[];3;0;2026-01-26T16:26:07.625104;109.0214;0.9686;0.0106;1;5;0;0;T2-5C1;1;null;0.3143;-153.7875;3.2;298;0.1087;0;0;0;0;ЛОЖЬ;9.7381;0;0;ЛОЖЬ;0;0;0.0154;0;0.141;0;0;0;0.1927;0;0.0006;370;0;0;0;2026-02-03T10:05:45.923930;T2-L5P5F5C1;0;0.0003;0.005;488.3447;1.933;0.0013;48.5732;5.1652;0.0001;0.005;0.005;2126268.335;14542.873;0;0.015;42400;21161.3847;0.0003;0.0008;28.484;0.0301;0.015;108.7;96.9358;0.002;7.0708;0.05;2026-02-06T10:07:06.433298;1.1534;9.6635;0.0001;0.7723;0.1003;0;18554.7001;0.0401;0.0652;0.0001;0;0;14944.0557;0;0;0;1;0;0;Масса образца (g) из пробы C;0;0;0;0;0;0;0;0;0;121.42139999999998 - 12.4
T2-L5P5F5D1;183.01;7.4246;0.045;0.0354;1.183;0.0134;94;86.7666;2.352;0.0375;0;0;339;[];3;0;2026-01-26T16:26:07.625106;12.4;0.9956;0.0054;1;5;0;0;T2-5C1;1;149.52;0.0829;-205.68;0;0;0.1023;0;0;0;0;ЛОЖЬ;4.8194;0;0;ЛОЖЬ;0;0;0.0057;0;0.065;0;0;0;0.0585;0;0.0028;300;0;0;0;0;0;0;0.0003;0;29.2085;0.842;0.001;6.0339;7.1697;0;0.0012;0;94000;569.697;0;0.0036;15510;1109.1515;0.0006;0.0011;14.2545;0.017;0.0018;102.3;5.103;0.0157;0.3939;0.05;2026-02-06T10:07:06.433325;0.2727;0.3545;0;0.0345;0.0952;0;1818.1818;0.0067;0.0061;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L5P5F5N5C1;0;0;0;0;0;0;0;0;0;0;0;0;340;[];3;0;2026-01-26T16:26:07.625109;544.68;0;0;1;5;0;0;T2-5C1;1;500;1.0894;67.02;2.76;310;0;0;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L5P5F5N5A1;106.462;0.3606;0.002;0.0014;0.02;0.0004;12;6.195;0.038;0.0019;0;0;341;[];3;0;2026-01-26T16:26:07.625112;544.68;1.053;0.0221;1;5;0;0;T2-5C1;1;500;1.0894;67.02;0;0;0;0;0;0;0;ЛОЖЬ;0.1576;0;0;ЛОЖЬ;0;0;0.0016;0;0.038;0;0;0;0.1432;0;0.0004;140;0;0;0;2026-02-03T10:05:45.923934;T2-L5P5F5N5C1;10;0;0;0.788;6.592;0.0003;5.265;0.1;0;0;0.0005;381600;60;0;0;76320;532.31;0;0;0.19;0.002;0;0;32.96;0.0001;0.19;0.05;2026-02-06T10:07:06.433353;0.01;0.716;0.0001;0.008;0.0005;0;700;0;0.0015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L5P5F5N5B1;446.29;7.2832;0.038;0.0187;0.086;0.0069;269;140.524;0.884;0.0159;0;0;342;[];3;0;2026-01-26T16:26:07.625114;85.945;0.9682;0.0084;1;5;0;0;T2-5C1;1;500;0.1719;-621.0825;0;0;0.1131;0;0;0;0;ЛОЖЬ;6.6603;0;0;ЛОЖЬ;0;0;0.0098;0;0.156;0;0;0;0.2816;0;0.0006;300;0;0;0;2026-01-21T20:40:24.296515;T2-L5P5F5N5C1;0;0.0002;0;253.059;1.219;0.001;36.7869;3.2676;0;0.0038;0.0038;1141373.917;10220.6919;0;0.0076;30040;16956.8497;0.0002;0.0003;33.5877;0.0228;0.0076;113.1;46.3161;0.0012;5.9272;0.05;2026-02-06T10:07:06.433378;1.4438;10.6994;0.0001;0.3724;0.0456;0;11398.5411;0.0114;0.038;0.0001;0;0;0;0;0;0;0;2026-02-03T10:05:45.923939;Длина имени (13) > 11 символов;0;1;0;0;0;0;0;0;0;0;0
T2-L5P5F5N5E1;0;0;0;0;0;0;0;0;0;0;0;0;343;[];3;0;2026-01-26T16:26:07.625117;180.85;0;0;1;5;0;0;T2-5C1;1;149.52;1.2095;46.995;0;0;0;0;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-5A2;-0.0321;0;-0.0023;0;-0.0018;0;-0.0874;0;-0.0029;0;0;0;344;[];3;0;2026-01-26T16:26:07.625120;179.448;-1.0827;0;2;5;2026-01-15 15:44:02;1;T2-5C2;1;149.54;1.2;44.862;0;0;0;0;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2026-02-03T10:05:45.923944;T2-5C2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-5B2;80.271;0.5869;0.074;0.0439;1.152;0.0255;757;431.4253;1.827;0.0166;0;0;345;[];3;0;2026-01-26T16:26:07.625123;44.862;1.0011;0.0079;2;5;0;0;T2-5C2;1;149.54;0.3;-157.017;0;0;0.1012;0;0;0;0;ЛОЖЬ;21.655;0;0;ЛОЖЬ;0;0;0.0332;0;0.206;0;0;0;0.5565;0;0.0006;120;0;0;0;2026-02-03T10:05:45.923947;T2-5C2;0;0.0009;0.0022;479.9835;2.676;0.0021;22.1894;25.5341;0.0001;0.0111;0.0022;653424.7826;16778.92;0.0001;0.0244;29480;1779.2083;0.0011;0.0024;40.4955;0.0133;0.0199;0.1012;59.3136;0.0032;4.566;0.05;2026-02-06T10:07:06.433408;1.6402;12.3348;0.0001;0.7359;0.0709;0.0022;2659.8024;0.0532;0.0465;0.0005;0;0;0;0;0;0;1;0;0;Масса образца (g) из пробы C;0;0;0;0;0;0;0;0;0;0
T2-L5C2;0;0;0;0;0;0;0;0;0;0;0;1;346;[];3;0;2026-02-02T14:36:41.018712;262.064;0;0;2;5;0;0;T2-5C2;1;194.44;1.3478;101.436;null;null;44.9;44.9;null;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;2026-02-06T10:07:06.433434;0;0;0;0;0;0;0;0;0;0;0;0;49.8636;0;0;0;0;0;0;0;0;0;0;0;0;null;0;null;0;0
T2-L5A2;107.644;0.5657;1.274;0.6504;5.564;0.1838;6482;2159.8674;36.56;0.3119;0;0;347;[];3;0;2026-01-26T16:26:07.625128;262.064;0.9256;0.0154;2;5;0;0;T2-5C2;1;194.44;1.3478;101.436;0;0;0;0;0;0;0;ЛОЖЬ;154.022;0;0;ЛОЖЬ;0;0;0.2155;0;1.112;0;0;0;5.8222;0;0.0038;10100;0;0;0;2026-02-03T10:05:45.923951;T2-L5C2;10;0.0075;0.0025;299.4804;10.094;0.0113;1.7997;10.8186;0.0013;0;0;1711.072;12603.6008;0.0007;0.0025;880;209.303;0.0013;0.001;71.0873;0.0074;0.0146;0;19.6268;0.0356;2.1622;0.05;2026-02-06T10:07:06.433460;2.4772;11.3207;0;0.419;0.0692;0.0014;19638.44;0.0019;0.022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;149.54 + 44.9 H2SO4;0
T2-L5B2;89.778;0.7495;0.055;0.0249;0.678;0.0053;162;84.4674;1.237;0.0136;0;0;348;[];3;0;2026-01-26T16:26:07.625131;22.431;1.0147;0.0106;2;5;0;0;T2-5C2;1;194.44;0.1154;-258.0135;0;0;0.1085;0;0;0;0;ЛОЖЬ;14.184;0;0;ЛОЖЬ;0;0;0.0636;0;0.132;0;0;0;0.4001;0;0.0004;480;0;0;0;2026-02-03T10:05:45.923955;T2-L5C2;0;0.0004;0.001;146.6181;3.716;0.0017;10.4888;7.0084;0.0001;0.0083;0.0021;197950.9908;1674.5724;0.0001;0.0217;19150;928.0232;0.0021;0.0041;12.7867;0.0041;0.0041;108.5;38.4118;0.0015;1.3645;0.05;2026-02-06T10:07:06.433487;0.5685;4.1358;0.0002;0.6574;0.0155;0.001;4961.6959;0.0424;0.0176;0.0008;0;0;0;0;0;0;1;0;0;Масса образца (g) из пробы C;0;0;0;0;0;0;0;0;0;1/2 от T2-5B2
T2-L5P5C2;0;0;0;0;0;0;0;0;0;0;0;0;349;[];3;0;2026-02-02T14:36:41.018716;null;0;0;2;5;0;0;T2-5C2;1;null;0.3003;-156.96;null;null;0;null;5.5;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;165;0;0
T2-L5P5A2;97.59;0.4879;0.802;0.3489;0.04;0.0114;3540;1775.3521;11.78;0.1603;0;0;350;[];3;0;2026-01-26T16:26:07.625136;null;0.9372;0.0274;2;5;0;0;T2-5C2;1;352.84;0.3003;-156.96;0;0;0;0;5.5;0;0;ЛОЖЬ;6.2866;0;0;ЛОЖЬ;0;0;0.0016;0;0.724;0;0;0;4.6454;0;0.0014;2260;0;0;0;2026-02-03T10:05:45.923959;T2-L5P5C2;10;0.0001;0;22.1816;0.364;0.0003;3.3068;0.1411;0;0;0.0007;233650.648;12490.536;0;0;66220;344.3366;0;0.0001;41.5646;0.0049;0.0004;0;1.2843;0.0039;2.5546;0.05;2026-02-06T10:07:06.433515;2.8298;16.3908;0.0002;0.0056;0.0138;0;7974.184;0.0004;0.0011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;194.44 + 158.40 (жидкая фаза суспензии);0
T2-L5P5B2;119.74;1.5556;0.023;0.0165;0.259;0.0056;168;113.7911;0.889;0.0066;0;0;351;[];3;0;2026-01-26T16:26:07.625138;119.803;1.0363;0.0095;2;5;0;0;T2-5C2;1;null;-1.0496;-459.75;0;0;0.101;0;0;0;0;ЛОЖЬ;6.6276;0;0;ЛОЖЬ;0;0;0.0079;0;0.136;0;0;0;0.1355;0;0.0005;140;0;0;0;2026-02-03T10:05:45.923962;T2-L5P5C2;0;0.0002;0;393.0725;1.119;0.0006;61.4613;15.3609;0;0.0059;0;21944.1139;9963.8139;0;0.0119;370;7101.5897;0.0002;0.0003;52.7252;0.0297;0.0119;101;66.3661;0.0012;8.0659;0.05;2026-02-06T10:07:06.433541;1.3641;8.0363;0;0.4685;0.0712;0;8303.1782;0.0178;0.0356;0.0001;0;0;0;0;0;0;1;0;0;Масса образца (g) из пробы C;0;0;0;0;0;0;0;0;0;22.43100000000001 + 2.32*(165.0мл*1.2г/мл*0.2) + 5.5
T2-L5P5F5C2;-0.0321;0;-0.0023;0;-0.0018;0;-0.0874;0;-0.0029;0;0;0;352;[];3;0;2026-02-02T14:36:41.018720;440;-1.0827;0;2;5;2026-01-15 15:44:02;1;T2-5C2;1;null;0.01;-148.5;3.83;155;0;null;null;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;0;null;0;0
T2-L5P5F5A2;85.064;0.3889;0.648;0.2953;0.03;0.0084;3024;1619.4675;12.518;0.1204;0;0;353;[];3;0;2026-01-26T16:26:07.625143;440;0.9747;0.0189;2;5;0;0;T2-5C2;1;352.84;1.247;130.74;0;0;0;0;0;0;0;ЛОЖЬ;10.2668;0;0;ЛОЖЬ;0;0;0.0021;0;0.632;0;0;0;3.9602;0;0.0009;1940;0;0;0;2026-02-03T10:05:45.923966;T2-L5P5F5C2;10;0.0001;0;36.2254;0.974;0.0003;3.4391;0.1059;0;0;0;217278.872;10669.8816;0;0;61580;300.1398;0;0;44.1685;0.0032;0.0004;0;3.4367;0.0038;2.2299;0.05;2026-02-06T10:07:06.433569;2.2864;13.9732;0;0.0074;0.0134;0;6845.096;0;0.0011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Скопирован из T2-L5P5A2;0
T2-L5P5F5B2;365.18;0;0.02;0;0.057;0;189;0;0.579;0;0;0;354;[];3;0;2026-01-26T16:26:07.625146;109.7843;0;0;2;5;0;0;T2-5C2;1;null;-1.485;-372.75;0;0;0;0;0;0;0;ЛОЖЬ;6.8842;0;0;ЛОЖЬ;0;0;0.0099;0;0.108;0;0;0;0.1511;0;0.0003;310;0;0;0;2026-02-03T10:05:45.923969;T2-L5P5F5C2;0;0.0002;0;0;1.122;0.0007;0;0;0;0;0;0;0;0;0;31430;0;0.0002;0.0004;0;0;0;0;0;0.0012;0;0.05;0;0;0;0;0;0;0;0;0;0;0.0001;0;0;0;0;0;0;1;0;0;Масса образца (g) из пробы C;0;0;0;0;0;0;0;0;0;119.80300000000001 - 10.0187
T2-L5P5F5D2;340.75;7.566;0.09;0.0351;2.787;0.0148;219;100.5311;4.318;0.0295;0;0;355;[];3;0;2026-01-26T16:26:07.625149;10.0187;0.9983;0.0091;2;5;0;0;T2-5C2;1;0;0;15.0281;0;0;0.1116;0;0;0;0;ЛОЖЬ;8.1931;0;0;ЛОЖЬ;0;0;0.0131;0;0.126;0;0;0;0.1103;0;0.0019;620;0;0;0;0;0;0;0.001;0.0004;36.7761;2.168;0.004;4.481;12.5099;0.0001;0.0036;0.0004;140270.7773;983.0176;0;0.0108;31250;1529.5126;0.0024;0.0043;19.3821;0.0085;0.0045;111.6;9.7314;0.0032;0.5656;0.05;2026-02-06T10:07:06.433596;0.404;0.4951;0.0001;0.0588;0.0144;0;2782.9722;0.0193;0.018;0.0008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L5P5F5N5C2;-0.0321;0;-0.0023;0;-0.0018;0;-0.0874;0;-0.0029;0;0;0;356;[];3;0;2026-01-26T16:26:07.625151;1;-1.0827;0;2;5;2026-01-15 15:44:02;1;T2-5C2;1;100;0.01;-148.5;0;0;0;0;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L5P5F5N5A2;94.056;0.3818;0.002;0.0009;0.02;0.0004;12;5.1702;0.016;0.0014;0;0;357;[];3;0;2026-01-26T16:26:07.625154;1;1.058;0.0216;2;5;0;0;T2-5C2;1;100;0.01;-148.5;0;0;0;0;0;0;0;ЛОЖЬ;0.0798;0;0;ЛОЖЬ;0;0;0.0014;0;0.036;0;0;0;0.3972;0;0.0001;140;0;0;0;2026-02-03T10:05:45.923974;T2-L5P5F5N5C2;10;0;0;0.0798;5.734;0.0002;1.058;0.02;0;0;0.0001;69900;12;0;0;69900;94.056;0;0;0.016;0.0001;0;0;5.734;0.0001;0.036;0.05;2026-02-06T10:07:06.433653;0.002;0.3972;0.0001;0.0014;0.0001;0;140;0;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L5P5F5N5B2;370.52;5.5154;0.033;0.018;0.047;0.006;217;129.6121;0.745;0.0091;0;0;358;[];3;0;2026-01-26T16:26:07.625156;0;0.9868;0.0051;2;5;0;0;T2-5C2;1;0;0;0;0;0;0.1054;0;0;0;0;ЛОЖЬ;5.4622;0;0;ЛОЖЬ;0;0;0.007;0;0.115;0;0;0;0.236;0;0.0004;250;0;0;0;0;0;0;0.0001;0.0003;54.622;0.918;0.0006;9.8683;0.3045;0;0.0006;0.0005;101500;1495;0;0.0017;10150;3692;0.0002;0.0003;5.9677;0.0039;0.0014;105.4;9.18;0.001;1.15;0.05;2026-01-21T17:37:10.494156;0.2063;2.36;0;0.0705;0.0096;0.0003;2500;0.0027;0.0061;0.0001;0;0;0;0;0;0;0;2026-02-03T10:05:45.923977;Длина имени (13) > 11 символов;0;1;0;0;0;0;0;0;0;0;0
T2-L1C1;0;0;0;0;0;0;0;0;0;0;0;0;359;[];3;0;2026-01-26T16:26:07.625159;169.17;0;0;0;0;0;0;0;0;127.7;1.3247;62.205;0;0;0;28;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L1C2;0;0;0;0;0;0;0;0;0;0;0;0;360;[];3;0;2026-01-26T16:26:07.625162;184.4;0;0;0;0;0;0;0;0;133.87;1.3775;75.795;0;0;0;34;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L2P2F2N2E1;-0.0321;0;-0.0023;0;-0.0018;0;-0.0874;0;-0.0029;0;0;0;361;[];3;0;2026-01-26T16:26:07.625164;0;-1.0827;0;0;0;2026-01-19 09:57:34;1;0;0;0;0;0;0;0;0.0994;0;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L2P2F2D1;286.96;14.2128;0.628;0.3116;2.853;0.0445;320;167.0852;15.931;0.1504;0;0;362;[];3;0;2026-01-26T16:26:07.625166;6.39;1.0145;0.0254;0;0;0;0;0;0;0;0;9.585;0;0;0.1097;0;0;0;0;ЛОЖЬ;9.9947;0;0;ЛОЖЬ;0;0;0.0257;0;0.319;0;0;0;0.1213;0;0.0038;390;0;0;0;0;0;0;0.001;0.0003;29.1094;1.229;0.0018;2.9547;8.3093;0.0001;0.0017;0.0003;67657.1103;931.9964;0;0.0044;23230;835.7677;0.0015;0.0026;46.3989;0.0111;0.0029;109.7;3.5794;0.006;0.9291;0.05;2026-02-06T10:07:06.433694;1.829;0.3533;0.0001;0.0749;0.0175;0;1135.8706;0.0076;0.0052;0.0006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
